#country+name,#adm1+name,#adm1+code,#affected+infected,#affected+killed,#affected+recovered,,,,,,,,,,,#country+name#adm1+code,#N/A,#N/A,#N/A,,G:1000 et plus,
Algeria,Tissemsilt,DZ046,64,0,,,,,,,,Week 21,,,,AlgeriaDZ046,#N/A,1.797173824,35.77421527,,C:50 - 100,
Algeria,Tizi Ouzou,DZ047,124,16,,,,,,,,Week 21,,,,AlgeriaDZ047,#N/A,4.19499495,36.67953427,,D:100 - 250,
Algeria,Tlemcen,DZ048,199,2,,,,,,,,Week 21,,,,AlgeriaDZ048,#N/A,-1.448633704,34.70031532,,D:100 - 250,
Algeria,Batna,DZ006,125,5,,,,,,,,Week 22,,,,AlgeriaDZ006,#N/A,5.819245856,35.38090433,,G:1000 et plus,
Algeria,Boumerdes,DZ013,101,3,,,,,,,,Week 22,,,,AlgeriaDZ013,#N/A,3.636065957,36.73337904,,G:1000 et plus,
Algeria,Bechar,DZ007,153,1,,,,,,,,Week 22,,,,AlgeriaDZ007,#N/A,-2.523672484,29.96305545,,G:1000 et plus,
Algeria,Annaba,DZ005,169,2,,,,,,,,Week 22,,,,AlgeriaDZ005,#N/A,7.551418394,36.84151174,,G:1000 et plus,
Algeria,Alger,DZ004,905,84,,,,,,,,Week 22,,,,AlgeriaDZ004,#N/A,3.075123464,36.70439463,,G:1000 et plus,
Algeria,Bordj Bou Arrer,DZ011,190,21,,,,,,,,Week 22,,,,AlgeriaDZ011,#N/A,4.673300846,36.09075393,,G:1000 et plus,
Algeria,Bejaia,DZ008,197,11,,,,,,,,Week 22,,,,AlgeriaDZ008,#N/A,4.876326827,36.56766263,,G:1000 et plus,
Algeria,Bouira,DZ012,77,6,,,,,,,,Week 22,,,,AlgeriaDZ012,#N/A,3.844065994,36.24455623,,G:1000 et plus,
Algeria,Blida,DZ010,770,44,176,,,,,,,Week 22,,,,AlgeriaDZ010,#N/A,2.906979172,36.49959881,,G:1000 et plus,
Algeria,Adrar,DZ001,116,3,,,,,,,,Week 22,,,,AlgeriaDZ001,#N/A,-1.129406791,25.94604558,,G:1000 et plus,
Algeria,Jijel,DZ023,29,2,,,,,,,,Week 22,,,,AlgeriaDZ023,#N/A,5.970948148,36.7170153,,G:1000 et plus,
Algeria,Khenchela,DZ024,124,2,,,,,,,,Week 22,,,,AlgeriaDZ024,#N/A,7.00745609,34.95006944,,G:1000 et plus,
Algeria,Laghouat,DZ025,81,2,,,,,,,,Week 22,,,,AlgeriaDZ025,#N/A,2.811730117,33.68073173,,G:1000 et plus,
Algeria,Mascara,DZ026,138,4,,,,,,,,Week 22,,,,AlgeriaDZ026,#N/A,0.172097948,35.39760349,,A:<10,
Algeria,Medea,DZ027,116,6,,,,,,,,Week 22,,,,AlgeriaDZ027,#N/A,2.902559301,35.979451,,F:500 - 1000,
Algeria,Mila,DZ028,170,6,,,,,,,,Week 22,,,,AlgeriaDZ028,#N/A,6.144173719,36.27382755,,A:<10,
Algeria,Mostaganem,DZ029,49,4,,,,,,,,Week 22,,,,AlgeriaDZ029,#N/A,0.322172874,35.99646813,,A:<10,
Algeria,Illizi,DZ022,5,0,,,,,,,,Week 22,,,,AlgeriaDZ022,#N/A,8.559219126,26.64992555,,A:<10,
Algeria,M'Sila,DZ030,39,2,,,,,,,,Week 22,,,,AlgeriaDZ030,#N/A,4.304299004,35.21086639,,A:<10,
Algeria,Constantine,DZ015,383,15,,,,,,,,Week 22,,,,AlgeriaDZ015,#N/A,6.68424658,36.35535728,,A:<10,
Algeria,Chlef,DZ014,42,0,,,,,,,,Week 22,,,,AlgeriaDZ014,#N/A,1.230537698,36.22193648,,A:<10,
Algeria,Djelfa,DZ016,129,5,,,,,,,,Week 22,,,,AlgeriaDZ016,#N/A,3.535321579,34.36690396,,A:<10,
Algeria,El Bayadh,DZ017,25,0,,,,,,,,Week 22,,,,AlgeriaDZ017,#N/A,0.931615807,32.57253727,,A:<10,
Algeria,El Oued,DZ018,41,3,,,,,,,,Week 22,,,,AlgeriaDZ018,#N/A,7.06019034,33.26887688,,A:<10,
Algeria,El-Tarf,DZ019,68,6,,,,,,,,Week 22,,,,AlgeriaDZ019,#N/A,8.160435683,36.69308391,,A:<10,
Algeria,Ghardaia,DZ020,96,4,,,,,,,,Week 22,,,,AlgeriaDZ020,#N/A,3.308424338,31.08409472,,A:<10,
Algeria,Guelma,DZ021,51,1,,,,,,,,Week 22,,,,AlgeriaDZ021,#N/A,7.423428981,36.37457149,,A:<10,
Algeria,Oran,DZ032,485,10,,,,,,,,Week 22,,,,AlgeriaDZ032,#N/A,-0.594396909,35.63634461,,A:<10,
Algeria,Ouargla,DZ033,296,17,,,,,,,,Week 22,,,,AlgeriaDZ033,#N/A,6.164797858,31.17690063,,A:<10,
Algeria,Oum El Bouaghi,DZ034,132,4,,,,,,,,Week 22,,,,AlgeriaDZ034,#N/A,7.037499193,35.82542495,,A:<10,
Algeria,Relizane,DZ035,37,1,,,,,,,,Week 22,,,,AlgeriaDZ035,#N/A,0.812801274,35.82126926,,A:<10,
Algeria,Naama,DZ031,54,1,,,,,,,,Week 22,,,,AlgeriaDZ031,#N/A,-0.779758885,33.27299584,,A:<10,
Algeria,Saida,DZ036,7,0,,,,,,,,Week 22,,,,AlgeriaDZ036,#N/A,0.282491913,34.74338244,,A:<10,
Algeria,Setif,DZ037,455,25,,,,,,,,Week 22,,,,AlgeriaDZ037,#N/A,5.408187647,36.12403387,,A:<10,
Algeria,Sidi Bel Abbes,DZ038,114,7,5,,,,,,,Week 22,,,,AlgeriaDZ038,#N/A,-0.527617427,34.69750436,,A:<10,
Algeria,Skikda,DZ039,114,7,,,,,,,,Week 22,,,,AlgeriaDZ039,#N/A,6.829463114,36.77023989,,A:<10,
Algeria,Souk-Ahras,DZ040,54,0,,,,,,,,Week 22,,,,AlgeriaDZ040,#N/A,7.86468771,36.14531848,,A:<10,
Algeria,Tamanrasset,DZ041,2,0,,,,,,,,Week 22,,,,AlgeriaDZ041,#N/A,5.110207852,24.13312566,,A:<10,
Algeria,Tebessa,DZ042,61,2,,,,,,,,Week 22,,,,AlgeriaDZ042,#N/A,7.851719762,35.09366658,,A:<10,
Algeria,Tiaret,DZ043,167,13,,,,,,,,Week 22,,,,AlgeriaDZ043,#N/A,1.551305704,34.93125309,,A:<10,
Algeria,Tindouf,DZ044,14,0,,,,,,,,Week 22,,,,AlgeriaDZ044,#N/A,-5.954482169,27.63175443,,A:<10,
Algeria,Tipaza,DZ045,283,29,,,,,,,,Week 22,,,,AlgeriaDZ045,#N/A,2.228752946,36.52566438,,A:<10,
